user_id,segment_type
2357,Customer data
9058,Firmographic
9233,Psychographic
6970,Behavioral
9007,Firmographic
2211,Behavioral
5227,Behavioral
1924,Demographic
4831,Demographic
7127,Psychographic
3161,Psychographic
6062,Psychographic
1627,Firmographic
5612,Firmographic
632,Technographic
8186,Customer data
1224,Demographic
9951,Behavioral
5532,Firmographic
8069,Psychographic
5724,Firmographic
934,Technographic
9231,Technographic
2746,Firmographic
6106,Customer data
2989,Psychographic
2065,Customer data
6870,Behavioral
3991,Behavioral
9226,Customer data
6724,Technographic
8018,Technographic
1629,Behavioral
1537,Customer data
5348,Psychographic
5188,Demographic
5490,Technographic
4704,Psychographic
9757,Technographic
7359,Psychographic
7421,Customer data
892,Behavioral
9556,Technographic
4418,Behavioral
317,Psychographic
6081,Psychographic
9546,Psychographic
9742,Behavioral
7222,Firmographic
7634,Customer data
1821,Behavioral
4858,Firmographic
675,Demographic
1107,Technographic
6581,Technographic
6290,Behavioral
4887,Customer data
7582,Demographic
3070,Firmographic
2041,Technographic
6927,Behavioral
5625,Psychographic
8488,Customer data
2946,Psychographic
4961,Firmographic
3282,Firmographic
4313,Technographic
1678,Behavioral
1837,Demographic
6950,Demographic
3585,Behavioral
8330,Psychographic
1795,Customer data
8867,Technographic
8814,Behavioral
4501,Firmographic
3515,Firmographic
3200,Behavioral
8487,Behavioral
1392,Firmographic
4751,Customer data
1236,Demographic
1105,Demographic
9201,Customer data
2644,Psychographic
8464,Demographic
1274,Customer data
8152,Technographic
581,Customer data
6485,Behavioral
3770,Customer data
7770,Firmographic
9917,Demographic
5503,Behavioral
6294,Firmographic
4617,Customer data
8318,Customer data
6071,Demographic
885,Technographic
6317,Firmographic
3090,Firmographic
808,Behavioral
5047,Demographic
8433,Customer data
4880,Behavioral
4122,Technographic
4672,Technographic
7162,Psychographic
3330,Technographic
7753,Demographic
7866,Demographic
94,Customer data
2515,Firmographic
1490,Technographic
9606,Psychographic
1140,Demographic
4823,Technographic
3265,Customer data
9101,Technographic
1056,Customer data
6847,Firmographic
8698,Customer data
3669,Technographic
9263,Customer data
7050,Technographic
4562,Psychographic
9956,Behavioral
8331,Technographic
7303,Technographic
1976,Customer data
3271,Firmographic
6172,Technographic
1714,Technographic
7917,Demographic
4118,Firmographic
5559,Demographic
7883,Demographic
3393,Demographic
5209,Psychographic
303,Technographic
3214,Firmographic
7795,Technographic
8980,Behavioral
4277,Firmographic
9074,Customer data
2269,Psychographic
2552,Technographic
4134,Demographic
1673,Demographic
1057,Customer data
8116,Psychographic
9230,Technographic
8575,Firmographic
4339,Demographic
6960,Firmographic
8061,Demographic
6628,Behavioral
3696,Firmographic
7512,Customer data
6702,Technographic
9757,Demographic
3497,Technographic
2621,Behavioral
6898,Demographic
1054,Customer data
6589,Psychographic
9438,Technographic
49,Demographic
5519,Firmographic
5477,Customer data
9247,Firmographic
9460,Demographic
8460,Technographic
7671,Customer data
4474,Customer data
8347,Customer data
2798,Firmographic
9452,Psychographic
6440,Demographic
9753,Psychographic
9421,Technographic
9242,Behavioral
2752,Behavioral
9793,Technographic
3460,Psychographic
943,Demographic
2107,Psychographic
304,Firmographic
7916,Technographic
4930,Technographic
3394,Psychographic
1057,Demographic
6979,Behavioral
7763,Psychographic
3087,Customer data
5921,Behavioral
6221,Psychographic
3439,Psychographic
6753,Behavioral
9071,Behavioral
2235,Customer data
7585,Customer data
8471,Firmographic
5156,Psychographic
8645,Behavioral
372,Behavioral
6088,Behavioral
4851,Customer data
5619,Demographic
8235,Technographic
7426,Demographic
1420,Customer data
8372,Psychographic
3318,Behavioral
4942,Psychographic
2168,Behavioral
1057,Psychographic
2263,Behavioral
4979,Demographic
9739,Demographic
4162,Technographic
8601,Behavioral
8024,Behavioral
9873,Customer data
8447,Demographic
3726,Customer data
3408,Behavioral
9490,Firmographic
9066,Behavioral
4177,Firmographic
803,Technographic
75,Technographic
6032,Customer data
2335,Firmographic
4591,Customer data
5395,Customer data
5104,Firmographic
7986,Firmographic
3232,Demographic
877,Behavioral
3222,Psychographic
8072,Firmographic
9070,Psychographic
3313,Behavioral
6424,Demographic
4949,Technographic
1610,Demographic
6551,Demographic
7260,Firmographic
1925,Demographic
4336,Customer data
1788,Technographic
9398,Demographic
7129,Firmographic
4830,Firmographic
7315,Demographic
543,Demographic
1838,Behavioral
2574,Demographic
7721,Firmographic
4854,Psychographic
4913,Customer data
5882,Customer data
2666,Behavioral
7827,Behavioral
5889,Psychographic
5350,Demographic
6276,Psychographic
3269,Demographic
2547,Demographic
2143,Customer data
1972,Customer data
9228,Customer data
2538,Technographic
4928,Demographic
6833,Technographic
811,Demographic
4783,Demographic
3058,Technographic
7880,Psychographic
3249,Psychographic
7977,Psychographic
8101,Behavioral
7446,Behavioral
8840,Firmographic
5041,Technographic
5561,Technographic
3255,Demographic
1870,Technographic
4001,Firmographic
6151,Psychographic
8098,Psychographic
4680,Technographic
6296,Demographic
2951,Technographic
7085,Firmographic
5356,Customer data
4126,Behavioral
5503,Customer data
4297,Firmographic
9718,Firmographic
520,Behavioral
3459,Customer data
1303,Customer data
2001,Behavioral
1100,Behavioral
2799,Firmographic
8021,Firmographic
100,Firmographic
3946,Customer data
1896,Psychographic
52,Behavioral
7170,Behavioral
5506,Psychographic
5765,Firmographic
7672,Behavioral
9115,Psychographic
5770,Psychographic
5876,Firmographic
3875,Behavioral
8143,Customer data
4525,Technographic
2181,Firmographic
6081,Firmographic
6928,Firmographic
2351,Demographic
4840,Customer data
160,Customer data
3385,Psychographic
3534,Psychographic
8185,Customer data
9791,Behavioral
4513,Behavioral
533,Demographic
7762,Firmographic
6790,Firmographic
4793,Behavioral
2184,Customer data
3628,Behavioral
64,Psychographic
3899,Customer data
823,Firmographic
2364,Firmographic
2531,Behavioral
7434,Psychographic
8081,Behavioral
4554,Firmographic
7105,Firmographic
3834,Psychographic
5737,Behavioral
1909,Psychographic
5956,Demographic
8311,Technographic
2825,Technographic
2541,Demographic
1234,Demographic
4268,Firmographic
2028,Demographic
4703,Firmographic
3432,Technographic
106,Technographic
5484,Demographic
1419,Psychographic
8897,Customer data
3522,Technographic
47,Technographic
6538,Behavioral
2601,Behavioral
9799,Behavioral
7431,Psychographic
4109,Psychographic
2623,Customer data
4351,Technographic
5518,Technographic
5080,Technographic
8154,Behavioral
4060,Behavioral
4528,Firmographic
7705,Demographic
4334,Behavioral
9727,Technographic
774,Behavioral
9211,Technographic
474,Psychographic
7189,Demographic
8158,Psychographic
2207,Psychographic
9268,Firmographic
5545,Customer data
7875,Behavioral
2633,Demographic
7231,Psychographic
9512,Firmographic
2179,Psychographic
8386,Technographic
8007,Psychographic
6924,Firmographic
3981,Psychographic
687,Technographic
3589,Psychographic
1777,Behavioral
3075,Firmographic
5326,Technographic
6109,Psychographic
8819,Psychographic
7141,Behavioral
2226,Behavioral
1533,Technographic
7609,Technographic
3452,Firmographic
8665,Firmographic
8527,Psychographic
8926,Customer data
5124,Psychographic
2815,Demographic
1009,Psychographic
6131,Behavioral
615,Firmographic
6923,Customer data
3716,Firmographic
7634,Psychographic
2108,Psychographic
2128,Customer data
4514,Technographic
8111,Firmographic
7006,Firmographic
9274,Demographic
5134,Psychographic
5724,Behavioral
4209,Psychographic
2737,Firmographic
5343,Customer data
5660,Customer data
5548,Psychographic
9608,Customer data
6978,Demographic
6434,Firmographic
5853,Firmographic
621,Customer data
5521,Customer data
8147,Customer data
7066,Firmographic
8150,Technographic
5685,Behavioral
9135,Customer data
9015,Technographic
3895,Psychographic
414,Demographic
3311,Technographic
2761,Demographic
5862,Customer data
4399,Customer data
7811,Customer data
6368,Demographic
1941,Demographic
7098,Technographic
3521,Psychographic
501,Behavioral
2529,Customer data
7545,Firmographic
8697,Technographic
9584,Behavioral
7744,Behavioral
1535,Demographic
4024,Technographic
4061,Demographic
2714,Customer data
5784,Behavioral
4109,Customer data
8251,Behavioral
9236,Demographic
6759,Demographic
5278,Behavioral
8300,Customer data
6575,Behavioral
203,Psychographic
9655,Demographic
728,Firmographic
5879,Technographic
9090,Behavioral
2702,Customer data
2941,Demographic
4233,Demographic
9578,Psychographic
4243,Demographic
6094,Demographic
7430,Firmographic
2594,Psychographic
1719,Psychographic
9861,Technographic
7123,Psychographic
6940,Demographic
2022,Customer data
1611,Customer data
4569,Behavioral
3848,Demographic
2912,Demographic
1943,Firmographic
5208,Behavioral
8092,Customer data
8362,Behavioral
999,Demographic
1319,Customer data
8578,Customer data
9804,Behavioral
5915,Psychographic
319,Psychographic
2905,Psychographic
5095,Customer data
6671,Behavioral
4592,Firmographic
7324,Demographic
7969,Firmographic
3806,Demographic
9567,Psychographic
4296,Psychographic
475,Firmographic
7185,Demographic
8001,Customer data
2433,Behavioral
789,Customer data
1838,Psychographic
4181,Psychographic
8654,Firmographic
789,Customer data
3489,Firmographic
5715,Demographic
9757,Psychographic
633,Psychographic
7757,Psychographic
4301,Firmographic
4342,Demographic
5681,Customer data
8462,Customer data
2532,Firmographic
9168,Technographic
8090,Behavioral
6218,Psychographic
5101,Technographic
4278,Demographic
8942,Firmographic
6021,Firmographic
9745,Demographic
9518,Technographic
9574,Demographic
810,Technographic
3517,Demographic
1874,Behavioral
7214,Psychographic
4222,Customer data
6222,Demographic
455,Firmographic
8513,Behavioral
7104,Psychographic
8052,Firmographic
4284,Firmographic
225,Psychographic
5689,Behavioral
7571,Behavioral
3703,Customer data
9983,Demographic
4610,Firmographic
9237,Customer data
7038,Customer data
147,Psychographic
6046,Behavioral
7748,Technographic
1196,Technographic
9005,Psychographic
1514,Firmographic
3394,Firmographic
9186,Firmographic
3666,Demographic
8410,Firmographic
153,Behavioral
6036,Demographic
3632,Customer data
2038,Demographic
8329,Technographic
1202,Technographic
8103,Demographic
3135,Technographic
8385,Demographic
2518,Psychographic
5365,Psychographic
2560,Demographic
4889,Firmographic
2869,Demographic
3719,Demographic
9602,Customer data
9039,Firmographic
126,Customer data
6035,Customer data
2479,Firmographic
3726,Customer data
3742,Technographic
3137,Firmographic
8113,Technographic
968,Demographic
34,Demographic
9578,Technographic
7888,Firmographic
8142,Behavioral
3046,Firmographic
986,Behavioral
505,Demographic
8330,Technographic
8,Demographic
2842,Technographic
2015,Technographic
3429,Behavioral
6857,Demographic
6138,Behavioral
809,Demographic
3965,Psychographic
4297,Behavioral
7613,Psychographic
2550,Behavioral
8244,Behavioral
4196,Behavioral
3901,Psychographic
6309,Technographic
2563,Psychographic
6143,Firmographic
1492,Psychographic
4078,Behavioral
7436,Behavioral
8498,Technographic
1790,Firmographic
1989,Behavioral
8574,Demographic
7040,Technographic
6141,Psychographic
1825,Demographic
4730,Behavioral
2398,Demographic
1848,Technographic
9798,Technographic
6448,Behavioral
965,Demographic
386,Technographic
7709,Psychographic
4627,Psychographic
2375,Customer data
5422,Customer data
7192,Customer data
2681,Psychographic
7055,Psychographic
6940,Customer data
1129,Technographic
3960,Psychographic
7882,Psychographic
9226,Customer data
9264,Customer data
6330,Firmographic
8904,Psychographic
5087,Firmographic
9247,Technographic
8294,Behavioral
8510,Behavioral
1675,Behavioral
1695,Demographic
4368,Psychographic
6221,Customer data
7370,Psychographic
9691,Technographic
3096,Demographic
5703,Psychographic
8688,Demographic
3214,Psychographic
3927,Technographic
3686,Customer data
4906,Psychographic
4054,Firmographic
2573,Firmographic
3488,Firmographic
1611,Psychographic
2779,Demographic
628,Psychographic
1420,Customer data
3607,Behavioral
7251,Psychographic
2238,Behavioral
5995,Technographic
6977,Technographic
965,Customer data
8712,Firmographic
2620,Demographic
8762,Firmographic
4095,Customer data
7424,Firmographic
8481,Demographic
8340,Firmographic
445,Behavioral
5363,Customer data
631,Behavioral
488,Behavioral
1316,Firmographic
1592,Technographic
9599,Technographic
7708,Firmographic
211,Customer data
7318,Demographic
3204,Demographic
6832,Psychographic
3162,Demographic
7639,Demographic
8536,Technographic
2140,Demographic
6194,Customer data
3979,Customer data
2250,Customer data
4629,Firmographic
6607,Firmographic
6011,Demographic
2337,Behavioral
6024,Psychographic
6640,Firmographic
7439,Demographic
4914,Demographic
4856,Behavioral
923,Customer data
3157,Demographic
1817,Customer data
7472,Technographic
4581,Technographic
1690,Customer data
9689,Demographic
2174,Psychographic
3557,Firmographic
5582,Behavioral
5602,Technographic
4861,Demographic
5806,Behavioral
6455,Firmographic
3446,Psychographic
1607,Customer data
4966,Psychographic
8381,Technographic
9616,Behavioral
5140,Firmographic
1620,Demographic
2442,Psychographic
6583,Firmographic
5559,Behavioral
1780,Technographic
866,Technographic
3172,Firmographic
8719,Customer data
3661,Firmographic
7121,Demographic
6295,Firmographic
2987,Behavioral
1296,Demographic
7613,Firmographic
7029,Demographic
2712,Demographic
9146,Firmographic
2506,Firmographic
2663,Customer data
9529,Firmographic
6767,Firmographic
7805,Firmographic
8620,Psychographic
9751,Psychographic
1732,Behavioral
9134,Customer data
6249,Firmographic
2859,Behavioral
5054,Technographic
6872,Demographic
9674,Psychographic
1694,Customer data
3183,Firmographic
9212,Customer data
7376,Demographic
1195,Demographic
9686,Customer data
3826,Firmographic
2950,Demographic
8403,Technographic
6217,Technographic
3908,Psychographic
515,Customer data
4611,Psychographic
4874,Demographic
8742,Psychographic
4335,Customer data
5141,Firmographic
157,Demographic
980,Demographic
9944,Customer data
4919,Technographic
8135,Demographic
5153,Behavioral
6919,Customer data
5264,Customer data
9044,Psychographic
9079,Firmographic
2667,Firmographic
3029,Customer data
3888,Customer data
780,Psychographic
5121,Firmographic
9765,Demographic
1982,Behavioral
6036,Demographic
2744,Behavioral
5530,Demographic
8104,Psychographic
6874,Psychographic
4822,Firmographic
5051,Psychographic
4773,Psychographic
9814,Behavioral
6075,Customer data
5288,Firmographic
3142,Customer data
8132,Behavioral
9538,Technographic
2182,Technographic
1337,Demographic
2845,Demographic
9532,Demographic
8093,Psychographic
4949,Psychographic
607,Customer data
1908,Demographic
6795,Psychographic
9651,Technographic
8082,Demographic
3445,Demographic
2082,Demographic
5976,Psychographic
9926,Psychographic
9281,Technographic
9466,Demographic
4878,Customer data
254,Firmographic
5844,Customer data
4741,Psychographic
7886,Demographic
3519,Psychographic
4878,Psychographic
1103,Technographic
6859,Behavioral
8624,Customer data
1856,Firmographic
5357,Customer data
5921,Behavioral
809,Demographic
8928,Demographic
7534,Technographic
4810,Demographic
4191,Psychographic
1690,Behavioral
6623,Behavioral
6844,Demographic
4012,Psychographic
5346,Technographic
3182,Demographic
2689,Behavioral
336,Behavioral
2945,Technographic
4491,Psychographic
1539,Customer data
6101,Psychographic
9333,Demographic
3088,Technographic
3103,Behavioral
2686,Technographic
2316,Psychographic
2417,Behavioral
1181,Demographic
9540,Behavioral
8654,Demographic
9418,Firmographic
4631,Firmographic
4141,Technographic
3203,Demographic
5257,Demographic
6525,Demographic
9040,Firmographic
400,Firmographic
5293,Psychographic
2968,Psychographic
6221,Firmographic
601,Behavioral
2456,Firmographic
2235,Demographic
5238,Customer data
4855,Behavioral
6096,Technographic
3060,Customer data
4080,Behavioral
3331,Firmographic
9721,Customer data
6356,Customer data
4474,Behavioral
7167,Psychographic
300,Demographic
5463,Behavioral
6861,Behavioral
5395,Demographic
3819,Firmographic
4174,Psychographic
543,Psychographic
2531,Demographic
5623,Psychographic
6444,Firmographic
7191,Demographic
7152,Customer data
5722,Behavioral
7398,Technographic
9725,Technographic
2885,Firmographic
6484,Demographic
3026,Demographic
394,Psychographic
1609,Behavioral
9795,Demographic
6838,Behavioral
2579,Demographic
7766,Firmographic
1985,Technographic
8264,Customer data
1624,Behavioral
8574,Customer data
1048,Firmographic
3407,Customer data
3769,Technographic
4330,Psychographic
6370,Psychographic
4560,Customer data
2982,Psychographic
17,Demographic
5960,Firmographic
83,Firmographic
6113,Behavioral
6378,Demographic
6184,Firmographic
5018,Customer data
3136,Behavioral
9866,Technographic
7498,Behavioral
6703,Psychographic
5941,Technographic
4634,Behavioral
4072,Behavioral
910,Behavioral
5595,Demographic
2664,Psychographic
5675,Customer data
6483,Firmographic
2925,Technographic
4744,Psychographic
5053,Firmographic
7727,Demographic
6783,Behavioral
6291,Psychographic
5860,Technographic
1330,Behavioral
2697,Psychographic
1733,Psychographic
2369,Technographic
7088,Technographic
3204,Demographic
3865,Psychographic
5791,Behavioral
7160,Psychographic
4390,Customer data
4800,Firmographic
7631,Demographic
3723,Behavioral
5848,Customer data
8101,Psychographic
3625,Technographic
8171,Customer data
8973,Psychographic
7386,Behavioral
7632,Customer data
5497,Psychographic
8845,Firmographic
3738,Psychographic
8854,Demographic
9892,Customer data
9457,Firmographic
636,Customer data
6333,Technographic
4903,Firmographic
6637,Behavioral
1094,Firmographic
3373,Firmographic
2957,Demographic
5073,Psychographic
1598,Customer data
6454,Firmographic
6129,Demographic
990,Firmographic
8893,Psychographic
6767,Customer data
5881,Demographic
5157,Demographic
5017,Behavioral
9322,Demographic
5668,Demographic
9142,Demographic
9926,Customer data
7589,Demographic
6043,Firmographic
9166,Psychographic
5532,Firmographic
9682,Customer data
6275,Behavioral
7401,Customer data
304,Psychographic
6272,Firmographic
5862,Behavioral
3200,Technographic
2414,Psychographic
2452,Demographic
8460,Psychographic
1222,Customer data
3223,Demographic
8794,Behavioral
6993,Behavioral
2224,Firmographic
9491,Demographic
1049,Firmographic
4567,Demographic
5971,Psychographic
5682,Psychographic
8840,Behavioral
819,Customer data
2778,Psychographic
9459,Behavioral
7180,Technographic
7298,Technographic
4131,Firmographic
7045,Customer data
9926,Demographic
8046,Firmographic
4041,Demographic
8621,Behavioral
8246,Technographic
1377,Customer data
5033,Demographic
2919,Customer data
6665,Firmographic
2602,Psychographic
611,Technographic
8823,Behavioral
1525,Behavioral
6079,Firmographic
3228,Demographic
1475,Demographic
1305,Demographic
8530,Demographic
9761,Demographic
9352,Customer data
6545,Customer data
2938,Demographic
5357,Technographic
3247,Behavioral
6841,Demographic
4714,Firmographic
2294,Technographic
6465,Psychographic
1108,Customer data
1591,Demographic
6551,Customer data
539,Customer data
7136,Psychographic
8581,Technographic
7799,Firmographic
5624,Demographic
9107,Technographic
802,Demographic
6047,Demographic
833,Demographic
6499,Firmographic
4799,Customer data
8933,Customer data
742,Behavioral
595,Customer data
9380,Technographic
6341,Customer data
1875,Behavioral
7483,Behavioral
7416,Demographic
969,Behavioral
6366,Demographic
2025,Technographic
9906,Demographic
8831,Firmographic
2546,Psychographic
949,Technographic
1628,Technographic
9432,Behavioral
1517,Behavioral
4665,Customer data
16,Technographic
4170,Demographic
6751,Firmographic
1493,Psychographic
9769,Psychographic
888,Demographic
6630,Behavioral
2439,Firmographic
5411,Firmographic
5302,Firmographic
4536,Psychographic
5931,Technographic
7982,Technographic
6762,Behavioral
5231,Psychographic
2761,Technographic
9661,Customer data
8264,Customer data
166,Technographic
3519,Technographic
3140,Technographic
5449,Demographic
8270,Psychographic
5016,Firmographic
7546,Psychographic
8449,Psychographic
5635,Customer data
3384,Demographic
2681,Firmographic
6788,Firmographic
1154,Firmographic
714,Firmographic
7521,Demographic
5134,Customer data
3627,Firmographic
2281,Firmographic
9583,Demographic
4917,Customer data
2758,Psychographic
3428,Technographic
6605,Customer data
1916,Customer data
1332,Psychographic
6337,Behavioral
4979,Customer data
2897,Behavioral
7392,Customer data
3969,Firmographic
3321,Demographic
3140,Firmographic
2288,Firmographic
8043,Psychographic
9727,Psychographic
7749,Customer data
3434,Demographic
4808,Behavioral
8063,Technographic
85,Customer data
7955,Technographic
1120,Demographic
3062,Technographic
376,Demographic
2739,Technographic
3235,Psychographic
6104,Psychographic
707,Demographic
1259,Psychographic
3895,Technographic
8596,Technographic
3633,Technographic
2203,Psychographic
5353,Customer data
7889,Psychographic
1797,Firmographic
2174,Demographic
834,Psychographic
7410,Psychographic
4932,Behavioral
1449,Technographic
7585,Psychographic
6920,Psychographic
94,Technographic
8840,Customer data
913,Demographic
7780,Customer data
2116,Demographic
3521,Firmographic
6941,Technographic
9447,Demographic
8947,Psychographic
9162,Customer data
5039,Behavioral
2624,Customer data
2494,Technographic
6592,Firmographic
8941,Demographic
2703,Customer data
7326,Behavioral
2426,Firmographic
3973,Technographic
7115,Psychographic
5610,Psychographic
6355,Technographic
4831,Demographic
603,Behavioral
4302,Demographic
4223,Behavioral
154,Demographic
9898,Technographic
4808,Customer data
1749,Firmographic
8740,Technographic
6372,Firmographic
693,Psychographic
2106,Customer data
2008,Customer data
2117,Demographic
6393,Demographic
10000,Behavioral
2372,Customer data
8058,Technographic
8302,Technographic
7414,Customer data
734,Behavioral
7010,Customer data
8102,Firmographic
4179,Psychographic
5227,Behavioral
820,Demographic
9083,Technographic
2558,Behavioral
4600,Technographic
2159,Technographic
1961,Customer data
6092,Customer data
1920,Psychographic
2276,Customer data
8585,Technographic
3863,Customer data
2823,Firmographic
6617,Psychographic
6104,Customer data
5013,Customer data
9878,Psychographic
1969,Psychographic
3614,Technographic
928,Psychographic
6385,Psychographic
5288,Firmographic
7686,Demographic
9973,Customer data
3468,Customer data
4295,Demographic
5191,Customer data
9573,Behavioral
7125,Psychographic
5097,Technographic
4787,Customer data
4700,Demographic
3482,Behavioral
2068,Technographic
3050,Customer data
2374,Technographic
7610,Behavioral
5996,Behavioral
7923,Demographic
9946,Psychographic
7285,Demographic
6903,Customer data
9440,Firmographic
4587,Behavioral
3231,Customer data
1615,Psychographic
856,Psychographic
8221,Customer data
5263,Psychographic
5879,Psychographic
8432,Demographic
9184,Behavioral
4725,Psychographic
371,Behavioral
2753,Firmographic
7188,Firmographic
2457,Behavioral
6837,Customer data
1676,Demographic
4973,Behavioral
6069,Demographic
681,Customer data
6014,Firmographic
6299,Firmographic
4148,Technographic
71,Demographic
6619,Demographic
4433,Technographic
3673,Customer data
6397,Psychographic
1643,Technographic
7001,Technographic
9348,Psychographic
6356,Demographic
3752,Psychographic
648,Firmographic
8835,Behavioral
1032,Customer data
1319,Firmographic
7117,Psychographic
607,Technographic
5543,Demographic
8424,Customer data
4887,Demographic
7742,Firmographic
6385,Firmographic
1130,Psychographic
4635,Firmographic
3724,Customer data
1864,Customer data
2202,Behavioral
7720,Psychographic
7523,Firmographic
4452,Behavioral
205,Demographic
8389,Firmographic
7396,Demographic
4164,Psychographic
901,Behavioral
9906,Customer data
1732,Firmographic
8742,Psychographic
8723,Psychographic
151,Psychographic
4735,Demographic
6022,Firmographic
380,Demographic
1138,Psychographic
7729,Technographic
1166,Firmographic
4069,Demographic
4594,Customer data
2525,Psychographic
8836,Psychographic
7744,Technographic
8767,Technographic
4980,Customer data
1351,Demographic
5176,Customer data
3712,Customer data
3454,Psychographic
5946,Psychographic
9712,Psychographic
7622,Demographic
5565,Psychographic
752,Psychographic
6575,Behavioral
971,Technographic
5022,Behavioral
2707,Demographic
4954,Technographic
7865,Customer data
9005,Technographic
8157,Firmographic
1661,Firmographic
408,Behavioral
7999,Demographic
565,Customer data
565,Firmographic
7550,Behavioral
118,Firmographic
46,Customer data
6635,Behavioral
6060,Behavioral
7913,Psychographic
1417,Behavioral
4491,Technographic
6078,Customer data
7001,Firmographic
8558,Demographic
7659,Behavioral
9281,Technographic
4161,Demographic
1826,Firmographic
8776,Customer data
1835,Firmographic
8516,Customer data
1320,Customer data
6866,Firmographic
2687,Technographic
2346,Demographic
2660,Behavioral
4849,Firmographic
2906,Customer data
4241,Customer data
9807,Customer data
971,Technographic
5046,Firmographic
5026,Technographic
6592,Technographic
6825,Behavioral
9687,Psychographic
4552,Customer data
9685,Behavioral
4929,Firmographic
3350,Behavioral
8214,Firmographic
6897,Behavioral
28,Customer data
698,Technographic
901,Psychographic
8525,Technographic
2007,Psychographic
1721,Psychographic
1976,Psychographic
5130,Psychographic
1013,Psychographic
7326,Customer data
2948,Demographic
8288,Customer data
9400,Technographic
1992,Demographic
1316,Behavioral
7946,Customer data
7686,Demographic
2633,Demographic
5857,Demographic
4011,Behavioral
5134,Firmographic
3080,Demographic
981,Technographic
5271,Firmographic
8486,Customer data
2346,Demographic
1570,Demographic
6656,Customer data
9335,Demographic
5100,Customer data
9095,Technographic
8587,Customer data
6378,Firmographic
6929,Technographic
9222,Technographic
6105,Firmographic
6927,Customer data
6201,Customer data
6653,Demographic
3092,Firmographic
8602,Psychographic
7642,Demographic
9259,Demographic
8798,Technographic
3984,Firmographic
7333,Firmographic
562,Firmographic
7170,Demographic
2954,Technographic
7544,Behavioral
2714,Firmographic
8429,Demographic
4179,Behavioral
4827,Technographic
2959,Customer data
1905,Demographic
8142,Demographic
1634,Psychographic
729,Customer data
6975,Firmographic
9512,Customer data
2818,Technographic
7283,Technographic
7737,Technographic
2385,Behavioral
4913,Demographic
7133,Firmographic
2338,Psychographic
6464,Technographic
3660,Firmographic
4153,Demographic
1287,Firmographic
5814,Demographic
3259,Firmographic
5421,Demographic
1331,Customer data
25,Technographic
8276,Firmographic
5043,Technographic
3033,Demographic
9067,Demographic
9359,Behavioral
3396,Demographic
3041,Psychographic
7478,Behavioral
9283,Psychographic
1225,Technographic
1160,Technographic
1090,Psychographic
1646,Demographic
8591,Customer data
8872,Behavioral
4172,Psychographic
5396,Technographic
1431,Firmographic
9124,Firmographic
5395,Technographic
2103,Customer data
8153,Firmographic
7321,Demographic
3150,Psychographic
4708,Firmographic
8596,Demographic
2026,Firmographic
1516,Customer data
6749,Firmographic
2764,Customer data
7638,Behavioral
4179,Customer data
1702,Technographic
3892,Customer data
7233,Demographic
9735,Demographic
9003,Technographic
946,Demographic
4445,Psychographic
2845,Demographic
5402,Customer data
8214,Behavioral
2347,Firmographic
7077,Behavioral
5685,Demographic
4540,Firmographic
5457,Technographic
2747,Demographic
479,Behavioral
6949,Customer data
3658,Technographic
5671,Customer data
2728,Psychographic
9803,Technographic
5302,Customer data
3748,Psychographic
3787,Firmographic
1844,Technographic
7102,Demographic
2019,Demographic
9972,Demographic
6854,Behavioral
4486,Customer data
314,Customer data
6250,Demographic
7369,Demographic
8599,Demographic
4096,Behavioral
3530,Customer data
9828,Customer data
656,Demographic
9601,Behavioral
9632,Technographic
7251,Customer data
2251,Customer data
1079,Demographic
578,Behavioral
2131,Behavioral
4243,Psychographic
3617,Psychographic
5020,Psychographic
2356,Behavioral
6976,Firmographic
74,Customer data
6217,Firmographic
2338,Customer data
6763,Behavioral
8691,Demographic
3239,Firmographic
7755,Customer data
6049,Psychographic
584,Customer data
7785,Technographic
4173,Demographic
7154,Psychographic
4768,Behavioral
5303,Technographic
1567,Psychographic
8960,Firmographic
5544,Psychographic
5699,Firmographic
1023,Firmographic
5956,Technographic
8811,Demographic
7159,Psychographic
571,Demographic
8378,Technographic
332,Behavioral
7690,Technographic
2743,Technographic
3309,Behavioral
136,Demographic
8806,Firmographic
4363,Behavioral
3266,Technographic
9830,Behavioral
9223,Customer data
835,Firmographic
2600,Technographic
6872,Psychographic
1038,Demographic
2477,Customer data
5802,Psychographic
8488,Technographic
9957,Behavioral
1366,Psychographic
5395,Firmographic
9364,Firmographic
8425,Psychographic
2181,Firmographic
19,Behavioral
222,Psychographic
2521,Firmographic
7340,Behavioral
7439,Customer data
520,Firmographic
9874,Technographic
5484,Behavioral
8835,Demographic
6787,Behavioral
4371,Technographic
1271,Technographic
6890,Customer data
1748,Technographic
7546,Firmographic
3525,Behavioral
2203,Demographic
7177,Demographic
4322,Technographic
2641,Technographic
6940,Technographic
6110,Firmographic
5381,Demographic
7499,Firmographic
9359,Psychographic
2096,Technographic
7400,Behavioral
3124,Demographic
2259,Technographic
6660,Firmographic
5779,Firmographic
9146,Demographic
8,Customer data
572,Technographic
3744,Technographic
3558,Demographic
8365,Behavioral
5739,Technographic
8451,Behavioral
5976,Demographic
107,Behavioral
4994,Firmographic
7770,Behavioral
673,Customer data
1587,Technographic
3200,Demographic
9808,Behavioral
8936,Firmographic
3293,Technographic
175,Technographic
1956,Technographic
6272,Customer data
7042,Demographic
