user_id,segment_type
64290,Technographic
46815,Customer data
63252,Psychographic
18596,Psychographic
92940,Demographic
11014,Behavioral
66234,Firmographic
68596,Technographic
63211,Customer data
48494,Psychographic
90822,Firmographic
94725,Behavioral
28212,Technographic
44548,Customer data
46702,Psychographic
460,Technographic
69412,Technographic
38152,Technographic
91777,Behavioral
75712,Psychographic
48326,Customer data
22043,Demographic
15185,Psychographic
79768,Behavioral
99315,Firmographic
64197,Customer data
98563,Demographic
49017,Customer data
16142,Customer data
52549,Behavioral
56959,Demographic
2056,Firmographic
71445,Technographic
10317,Customer data
9823,Technographic
42883,Firmographic
84356,Customer data
83194,Behavioral
71939,Psychographic
55374,Firmographic
10399,Demographic
58003,Firmographic
1107,Technographic
6507,Psychographic
10149,Psychographic
72519,Technographic
78219,Customer data
12326,Customer data
64642,Technographic
4426,Demographic
22820,Psychographic
12365,Behavioral
48471,Psychographic
78879,Customer data
87867,Customer data
46152,Psychographic
87481,Customer data
80715,Technographic
86008,Behavioral
47129,Firmographic
88683,Behavioral
61837,Behavioral
24860,Customer data
39400,Firmographic
75910,Firmographic
2489,Customer data
37481,Behavioral
78077,Behavioral
10181,Technographic
82938,Psychographic
69713,Firmographic
80474,Demographic
70663,Technographic
58260,Customer data
43932,Demographic
89108,Demographic
97580,Technographic
52991,Firmographic
60397,Customer data
66955,Behavioral
70931,Behavioral
12767,Psychographic
31298,Psychographic
86811,Technographic
86738,Psychographic
21018,Firmographic
30006,Demographic
23726,Technographic
85685,Customer data
86877,Technographic
13485,Psychographic
58910,Demographic
31108,Psychographic
24902,Customer data
71993,Technographic
30695,Behavioral
59872,Technographic
99709,Technographic
60673,Behavioral
38007,Demographic
77899,Firmographic
55610,Technographic
89363,Customer data
45992,Technographic
37125,Firmographic
3945,Behavioral
24325,Technographic
30780,Behavioral
22244,Demographic
85307,Firmographic
30532,Demographic
86255,Psychographic
62323,Psychographic
57534,Firmographic
89019,Technographic
54496,Behavioral
51908,Customer data
20585,Psychographic
31891,Psychographic
55764,Firmographic
97791,Demographic
32806,Psychographic
9113,Customer data
64318,Psychographic
4931,Technographic
51302,Demographic
48535,Demographic
50636,Psychographic
36910,Technographic
67527,Technographic
73232,Psychographic
71284,Demographic
58010,Firmographic
95126,Technographic
28326,Psychographic
90130,Customer data
50124,Psychographic
8555,Technographic
32074,Behavioral
44024,Technographic
24632,Firmographic
96556,Psychographic
84529,Behavioral
65862,Demographic
83173,Psychographic
49045,Demographic
34720,Behavioral
34788,Firmographic
70457,Firmographic
62166,Firmographic
68330,Behavioral
76813,Behavioral
94331,Firmographic
42931,Firmographic
56075,Customer data
85997,Customer data
79816,Psychographic
22157,Customer data
20281,Technographic
9747,Customer data
62062,Firmographic
12448,Psychographic
78889,Psychographic
52324,Customer data
49209,Technographic
50116,Demographic
40187,Firmographic
80403,Behavioral
34465,Technographic
12986,Behavioral
99877,Technographic
3286,Technographic
92170,Psychographic
97500,Customer data
59361,Firmographic
60210,Customer data
53705,Customer data
97483,Customer data
19287,Technographic
94022,Firmographic
62854,Demographic
54314,Customer data
19804,Technographic
11297,Technographic
84489,Behavioral
82988,Psychographic
48904,Psychographic
7054,Technographic
15052,Technographic
38777,Behavioral
18711,Demographic
45194,Behavioral
81543,Technographic
98096,Psychographic
55919,Customer data
96110,Technographic
36448,Behavioral
72229,Technographic
69803,Technographic
57134,Behavioral
6595,Demographic
35832,Psychographic
63472,Demographic
88259,Psychographic
76317,Technographic
65912,Firmographic
47225,Psychographic
11253,Firmographic
55099,Demographic
73534,Firmographic
79195,Psychographic
32702,Demographic
12382,Firmographic
92146,Firmographic
92160,Demographic
94290,Demographic
7,Customer data
26,Customer data
75005,Firmographic
63297,Firmographic
23339,Psychographic
23734,Firmographic
29002,Behavioral
52797,Psychographic
3957,Customer data
82740,Firmographic
33311,Demographic
16913,Customer data
90613,Psychographic
89553,Customer data
58134,Demographic
85638,Technographic
7168,Customer data
88911,Demographic
86359,Firmographic
99412,Customer data
69989,Psychographic
83673,Technographic
65603,Behavioral
84117,Psychographic
8891,Psychographic
92190,Behavioral
66400,Customer data
39580,Behavioral
63272,Firmographic
70660,Demographic
63564,Firmographic
39340,Behavioral
77253,Customer data
75580,Demographic
70712,Firmographic
46756,Technographic
34548,Firmographic
72405,Customer data
76505,Technographic
5312,Customer data
47974,Customer data
69721,Demographic
51309,Behavioral
95174,Psychographic
43002,Demographic
87068,Psychographic
44875,Technographic
10538,Technographic
33638,Firmographic
45943,Demographic
15651,Behavioral
16132,Firmographic
24353,Demographic
68614,Behavioral
65125,Psychographic
39244,Firmographic
99546,Customer data
67501,Psychographic
55149,Behavioral
32936,Demographic
87226,Behavioral
70715,Technographic
83873,Customer data
12794,Psychographic
51598,Psychographic
5029,Psychographic
96556,Behavioral
45230,Behavioral
90738,Demographic
47486,Customer data
52655,Customer data
13630,Firmographic
45741,Demographic
93164,Demographic
85588,Behavioral
52823,Technographic
68018,Customer data
93879,Behavioral
59145,Firmographic
25617,Demographic
30707,Behavioral
49794,Customer data
64798,Psychographic
3568,Technographic
88405,Customer data
72669,Firmographic
43436,Technographic
15267,Customer data
78648,Demographic
78735,Technographic
47201,Firmographic
12566,Firmographic
14995,Customer data
49881,Firmographic
96298,Customer data
17380,Technographic
99146,Demographic
29917,Behavioral
53470,Customer data
46507,Technographic
8547,Psychographic
69184,Firmographic
52750,Behavioral
31874,Technographic
63926,Behavioral
97169,Demographic
94875,Demographic
50660,Firmographic
42741,Demographic
86439,Firmographic
11759,Behavioral
94443,Psychographic
76230,Demographic
84229,Customer data
80341,Technographic
50855,Technographic
17021,Technographic
88319,Behavioral
97256,Demographic
86161,Customer data
40898,Demographic
2437,Technographic
54501,Technographic
61302,Technographic
79327,Behavioral
78499,Firmographic
77097,Behavioral
86555,Customer data
64980,Behavioral
71417,Psychographic
50566,Technographic
28676,Psychographic
66004,Demographic
63744,Technographic
93572,Customer data
71230,Technographic
65359,Customer data
87916,Technographic
69229,Demographic
10089,Behavioral
339,Firmographic
49580,Behavioral
49189,Demographic
35215,Customer data
63060,Psychographic
47805,Firmographic
42921,Technographic
54814,Behavioral
46393,Technographic
17171,Psychographic
32002,Psychographic
68141,Behavioral
99964,Customer data
85834,Behavioral
99064,Technographic
25426,Customer data
40310,Firmographic
42578,Behavioral
46671,Firmographic
39087,Psychographic
57641,Technographic
97585,Firmographic
74094,Customer data
91406,Firmographic
12253,Behavioral
64414,Demographic
10048,Behavioral
90181,Customer data
10475,Psychographic
68194,Technographic
50225,Customer data
96690,Psychographic
19008,Customer data
7843,Customer data
30308,Psychographic
79212,Psychographic
85004,Psychographic
13294,Customer data
47401,Technographic
37217,Behavioral
17609,Firmographic
58701,Customer data
4633,Firmographic
91996,Firmographic
33154,Demographic
24065,Behavioral
26865,Psychographic
55445,Firmographic
45109,Psychographic
1739,Customer data
72420,Psychographic
25074,Customer data
2159,Firmographic
26056,Behavioral
84118,Customer data
44448,Behavioral
4751,Customer data
20711,Demographic
3758,Demographic
59209,Behavioral
25455,Firmographic
71089,Behavioral
31786,Customer data
83385,Firmographic
73321,Firmographic
28478,Firmographic
21949,Demographic
52466,Customer data
96153,Customer data
8673,Customer data
27832,Behavioral
37193,Technographic
44683,Customer data
54480,Technographic
39633,Demographic
95409,Customer data
40785,Psychographic
64237,Firmographic
83692,Technographic
48018,Firmographic
43503,Customer data
88374,Customer data
85973,Behavioral
56398,Firmographic
58672,Psychographic
41229,Psychographic
70969,Psychographic
2412,Demographic
88994,Psychographic
96668,Customer data
64794,Behavioral
4560,Demographic
22013,Customer data
87800,Customer data
14584,Firmographic
51156,Customer data
79948,Firmographic
48018,Technographic
85100,Firmographic
95353,Customer data
1132,Psychographic
63460,Customer data
84185,Behavioral
28162,Psychographic
30680,Psychographic
1291,Behavioral
54462,Demographic
48348,Firmographic
41734,Demographic
66037,Firmographic
99088,Psychographic
46688,Behavioral
97702,Psychographic
93721,Firmographic
97196,Customer data
24432,Behavioral
56113,Firmographic
12384,Firmographic
15126,Psychographic
39123,Technographic
99954,Firmographic
62273,Demographic
1777,Firmographic
2825,Behavioral
95283,Behavioral
57705,Technographic
59470,Demographic
44185,Psychographic
42989,Firmographic
27624,Demographic
52261,Technographic
61247,Firmographic
19659,Customer data
42662,Demographic
61511,Demographic
56330,Firmographic
63069,Behavioral
177,Demographic
19719,Firmographic
75583,Psychographic
44972,Technographic
5393,Demographic
88477,Psychographic
96816,Psychographic
1582,Behavioral
92409,Technographic
83333,Firmographic
74828,Technographic
47970,Firmographic
16315,Behavioral
16090,Firmographic
30613,Customer data
66394,Behavioral
56437,Customer data
25948,Demographic
91475,Behavioral
70165,Firmographic
78765,Firmographic
54308,Technographic
88284,Firmographic
64927,Firmographic
81867,Firmographic
6513,Technographic
56755,Customer data
1992,Psychographic
13875,Technographic
65504,Customer data
26717,Behavioral
43504,Behavioral
27837,Technographic
81397,Technographic
7839,Technographic
66340,Firmographic
20654,Psychographic
79425,Behavioral
4129,Technographic
72914,Behavioral
62349,Firmographic
35400,Technographic
86275,Behavioral
86372,Technographic
5001,Demographic
36731,Customer data
16827,Demographic
76701,Psychographic
14741,Demographic
27235,Behavioral
40955,Psychographic
42534,Psychographic
74358,Technographic
95487,Customer data
35222,Psychographic
36926,Demographic
988,Demographic
56029,Demographic
87946,Firmographic
64493,Behavioral
17697,Technographic
4863,Technographic
56174,Customer data
82503,Customer data
89785,Demographic
52051,Firmographic
5120,Firmographic
74178,Firmographic
65952,Firmographic
49389,Behavioral
34801,Psychographic
52380,Demographic
10203,Demographic
47938,Demographic
74842,Customer data
74084,Behavioral
43988,Demographic
93647,Demographic
76127,Behavioral
46891,Psychographic
23448,Psychographic
35223,Technographic
13978,Psychographic
55277,Psychographic
54667,Psychographic
33375,Firmographic
60006,Behavioral
12493,Behavioral
30086,Demographic
90219,Psychographic
69836,Technographic
3459,Technographic
865,Psychographic
49457,Behavioral
15588,Customer data
81640,Technographic
85015,Customer data
68768,Customer data
68706,Customer data
61780,Behavioral
81923,Firmographic
14482,Technographic
47448,Demographic
10497,Firmographic
15032,Behavioral
95825,Psychographic
53656,Demographic
25740,Demographic
337,Technographic
64052,Technographic
4244,Demographic
65778,Customer data
79167,Behavioral
17468,Psychographic
80448,Technographic
57312,Demographic
92468,Customer data
63181,Demographic
75994,Firmographic
90476,Technographic
7622,Demographic
52003,Behavioral
75402,Technographic
7110,Psychographic
93826,Technographic
30545,Behavioral
56272,Firmographic
15309,Customer data
54749,Customer data
27955,Customer data
93017,Customer data
33665,Customer data
64666,Behavioral
8729,Behavioral
83408,Behavioral
49124,Firmographic
14648,Behavioral
58140,Customer data
35482,Psychographic
31368,Behavioral
10167,Firmographic
75304,Customer data
8355,Customer data
53401,Behavioral
27590,Customer data
41348,Behavioral
47787,Demographic
28353,Technographic
74676,Behavioral
58611,Customer data
4346,Technographic
37936,Psychographic
22061,Demographic
81174,Behavioral
94791,Customer data
13310,Psychographic
10576,Firmographic
71428,Psychographic
88397,Customer data
91559,Technographic
89321,Technographic
77315,Demographic
35398,Customer data
64476,Psychographic
54182,Demographic
85093,Technographic
3872,Technographic
5204,Customer data
62499,Firmographic
588,Customer data
73384,Psychographic
22951,Firmographic
60608,Psychographic
38081,Technographic
6338,Technographic
67178,Demographic
27368,Technographic
10911,Technographic
68996,Customer data
79056,Customer data
40944,Psychographic
61570,Behavioral
28379,Behavioral
93445,Demographic
82977,Customer data
18868,Technographic
12045,Technographic
75428,Psychographic
1807,Behavioral
12560,Customer data
14363,Psychographic
88771,Behavioral
20576,Behavioral
29257,Customer data
42519,Psychographic
57303,Psychographic
97240,Customer data
70692,Technographic
23180,Technographic
6718,Psychographic
26201,Firmographic
14415,Psychographic
6044,Firmographic
15316,Psychographic
3378,Technographic
7034,Technographic
23613,Customer data
15372,Behavioral
76832,Customer data
79018,Demographic
83741,Firmographic
68921,Psychographic
30584,Customer data
29834,Firmographic
46614,Demographic
63795,Behavioral
88926,Behavioral
83541,Technographic
33860,Customer data
95773,Firmographic
5460,Psychographic
67480,Behavioral
55711,Technographic
35191,Demographic
68396,Firmographic
73239,Customer data
75360,Psychographic
92393,Technographic
86157,Technographic
16678,Demographic
42972,Demographic
42335,Technographic
54649,Firmographic
14465,Demographic
21016,Behavioral
79126,Psychographic
80261,Firmographic
76721,Behavioral
8172,Customer data
67914,Psychographic
26776,Psychographic
22737,Customer data
90631,Technographic
49073,Behavioral
13453,Firmographic
98914,Demographic
83105,Behavioral
34741,Customer data
2559,Firmographic
13199,Firmographic
10963,Demographic
24489,Demographic
89312,Demographic
45157,Behavioral
59529,Behavioral
29404,Technographic
19645,Psychographic
45254,Demographic
44697,Firmographic
85783,Customer data
35075,Firmographic
55937,Demographic
26882,Customer data
27207,Technographic
35624,Demographic
62418,Demographic
64713,Behavioral
78774,Behavioral
1446,Customer data
63418,Firmographic
10037,Firmographic
62786,Behavioral
38037,Customer data
57918,Demographic
20641,Behavioral
23741,Demographic
9033,Behavioral
51445,Psychographic
85306,Behavioral
26044,Psychographic
36353,Technographic
41905,Psychographic
98624,Customer data
93920,Technographic
86536,Psychographic
63536,Technographic
97486,Psychographic
62983,Psychographic
8463,Psychographic
4097,Psychographic
45187,Demographic
74053,Firmographic
53115,Psychographic
95085,Customer data
54040,Demographic
92861,Technographic
34025,Technographic
79416,Technographic
43704,Behavioral
3318,Firmographic
62706,Technographic
89315,Technographic
91339,Demographic
56657,Behavioral
17031,Technographic
68335,Firmographic
38571,Behavioral
32248,Technographic
97818,Demographic
34255,Demographic
15123,Demographic
52036,Behavioral
44960,Customer data
23021,Behavioral
42622,Demographic
7846,Technographic
31386,Demographic
2482,Firmographic
63507,Customer data
90876,Behavioral
14596,Firmographic
9908,Behavioral
23156,Demographic
17962,Customer data
85665,Behavioral
4884,Psychographic
53071,Customer data
44367,Technographic
17092,Customer data
56651,Customer data
25551,Customer data
11036,Demographic
74246,Behavioral
83077,Demographic
73268,Psychographic
10699,Technographic
10681,Technographic
99293,Customer data
33554,Demographic
43318,Technographic
95610,Firmographic
59674,Firmographic
89176,Demographic
35100,Psychographic
1085,Firmographic
43876,Technographic
62152,Customer data
13527,Behavioral
25039,Customer data
52442,Behavioral
52503,Psychographic
20093,Demographic
17663,Psychographic
69766,Customer data
80062,Customer data
87368,Technographic
69076,Firmographic
4164,Psychographic
79107,Firmographic
8614,Behavioral
71951,Psychographic
53709,Behavioral
29319,Demographic
73638,Customer data
98231,Psychographic
17668,Technographic
91014,Behavioral
79709,Demographic
82016,Customer data
47576,Behavioral
90332,Technographic
3929,Customer data
76453,Behavioral
92531,Technographic
16648,Customer data
75306,Technographic
97296,Technographic
41035,Psychographic
8184,Customer data
20441,Psychographic
43587,Demographic
70608,Psychographic
505,Demographic
46197,Customer data
89066,Psychographic
62666,Firmographic
89329,Demographic
98630,Customer data
30377,Technographic
20396,Psychographic
84483,Customer data
69140,Technographic
6424,Behavioral
36800,Technographic
63315,Behavioral
893,Customer data
35928,Technographic
8208,Firmographic
80310,Firmographic
17407,Psychographic
17052,Firmographic
97395,Technographic
18073,Psychographic
77849,Behavioral
43012,Behavioral
32199,Firmographic
64741,Psychographic
61413,Firmographic
32071,Psychographic
71374,Behavioral
43046,Behavioral
42013,Technographic
26891,Psychographic
98516,Behavioral
78364,Technographic
5851,Technographic
95693,Demographic
51064,Customer data
43726,Customer data
78995,Behavioral
98336,Demographic
60726,Firmographic
21688,Firmographic
64365,Demographic
84135,Psychographic
99155,Behavioral
88046,Technographic
21246,Technographic
52778,Demographic
66221,Technographic
517,Psychographic
68847,Behavioral
1501,Behavioral
37055,Psychographic
79673,Firmographic
59550,Firmographic
19914,Psychographic
48400,Psychographic
61429,Customer data
27071,Behavioral
80930,Demographic
21581,Firmographic
29568,Firmographic
25156,Technographic
45683,Technographic
54854,Technographic
9494,Demographic
39461,Customer data
66427,Behavioral
19039,Demographic
89259,Firmographic
36442,Firmographic
73754,Behavioral
24831,Demographic
41705,Technographic
97311,Psychographic
95532,Psychographic
25431,Psychographic
93194,Psychographic
31194,Demographic
25470,Psychographic
56627,Demographic
71356,Demographic
67001,Psychographic
62434,Customer data
88794,Technographic
76906,Demographic
6691,Firmographic
53131,Firmographic
30280,Technographic
83126,Psychographic
33025,Psychographic
53344,Psychographic
40332,Behavioral
56745,Firmographic
60019,Firmographic
97514,Psychographic
67109,Behavioral
72923,Customer data
95761,Customer data
81843,Technographic
3169,Customer data
51340,Behavioral
46849,Technographic
51097,Behavioral
28803,Behavioral
17278,Psychographic
94784,Demographic
39062,Demographic
2950,Demographic
62059,Technographic
11965,Technographic
55469,Behavioral
36229,Customer data
52815,Customer data
49799,Psychographic
87656,Psychographic
21124,Psychographic
44571,Behavioral
29825,Demographic
87794,Customer data
7216,Customer data
51116,Demographic
6780,Psychographic
8872,Behavioral
54966,Firmographic
96216,Demographic
84131,Demographic
68323,Technographic
78291,Firmographic
87302,Demographic
68863,Technographic
9743,Customer data
32394,Customer data
73528,Firmographic
90940,Firmographic
28214,Customer data
53004,Psychographic
3143,Psychographic
51171,Psychographic
35431,Firmographic
82122,Behavioral
20964,Behavioral
36074,Customer data
23016,Behavioral
1874,Behavioral
59053,Demographic
55511,Demographic
67140,Customer data
89590,Demographic
37843,Firmographic
58762,Behavioral
67833,Psychographic
33870,Behavioral
87842,Customer data
40453,Technographic
38660,Firmographic
21887,Firmographic
39493,Customer data
81549,Demographic
26848,Technographic
64033,Behavioral
62630,Demographic
63446,Behavioral
16999,Psychographic
2185,Behavioral
54823,Demographic
5136,Behavioral
50117,Demographic
13773,Demographic
87221,Firmographic
26237,Customer data
28888,Customer data
67590,Behavioral
53929,Demographic
20238,Psychographic
70034,Firmographic
55392,Customer data
12800,Demographic
39763,Demographic
7,Customer data
92312,Technographic
24607,Demographic
16312,Firmographic
71998,Demographic
91295,Firmographic
75038,Psychographic
7910,Psychographic
65647,Technographic
65332,Behavioral
34095,Customer data
80586,Behavioral
43346,Psychographic
17627,Psychographic
13595,Firmographic
32160,Psychographic
43343,Firmographic
26438,Customer data
62833,Technographic
44701,Demographic
49997,Customer data
21975,Psychographic
29126,Psychographic
40933,Firmographic
68627,Firmographic
38535,Technographic
96061,Customer data
97516,Technographic
65207,Firmographic
79851,Technographic
21352,Demographic
62899,Technographic
8883,Psychographic
76376,Customer data
62483,Demographic
23865,Behavioral
7077,Firmographic
70238,Demographic
59165,Customer data
25524,Psychographic
21037,Technographic
39440,Psychographic
92313,Demographic
58620,Behavioral
79497,Customer data
37006,Demographic
69518,Firmographic
60077,Technographic
84211,Firmographic
87090,Demographic
85686,Behavioral
61999,Psychographic
6265,Technographic
34176,Firmographic
51775,Customer data
65335,Firmographic
45277,Demographic
57602,Demographic
41799,Demographic
97117,Technographic
51335,Behavioral
71173,Firmographic
31184,Behavioral
20153,Technographic
27808,Demographic
36462,Demographic
74655,Behavioral
86879,Technographic
13983,Behavioral
80972,Behavioral
20352,Demographic
45489,Customer data
30138,Technographic
50904,Customer data
16011,Firmographic
70912,Technographic
67269,Technographic
8797,Behavioral
29496,Demographic
35756,Technographic
98462,Demographic
36501,Psychographic
78241,Customer data
58855,Behavioral
54116,Behavioral
62877,Demographic
34255,Demographic
37618,Firmographic
41223,Technographic
43578,Customer data
25653,Behavioral
57754,Demographic
8320,Psychographic
2817,Customer data
20826,Firmographic
84885,Technographic
6709,Technographic
81058,Behavioral
36797,Customer data
96990,Customer data
78144,Behavioral
32859,Technographic
41454,Customer data
61766,Firmographic
84906,Behavioral
39380,Technographic
59710,Psychographic
74280,Customer data
60472,Firmographic
32553,Psychographic
17552,Demographic
90445,Psychographic
79601,Psychographic
87893,Behavioral
35315,Demographic
9168,Demographic
74569,Demographic
52997,Behavioral
14168,Demographic
85108,Technographic
45185,Customer data
47876,Behavioral
65400,Customer data
17696,Firmographic
46346,Psychographic
45488,Psychographic
54956,Demographic
39076,Psychographic
91012,Technographic
90481,Psychographic
13502,Demographic
83950,Behavioral
87135,Demographic
52260,Firmographic
25070,Behavioral
79835,Behavioral
66599,Psychographic
30057,Behavioral
14926,Demographic
88989,Behavioral
36785,Firmographic
72321,Psychographic
78122,Firmographic
16471,Customer data
48262,Psychographic
52047,Technographic
97890,Psychographic
21038,Demographic
15527,Firmographic
33164,Technographic
14826,Firmographic
22855,Technographic
25377,Customer data
39933,Technographic
35596,Firmographic
89942,Behavioral
91013,Firmographic
66510,Firmographic
88324,Behavioral
34295,Psychographic
13086,Psychographic
66452,Behavioral
74594,Behavioral
22228,Demographic
60799,Technographic
42046,Firmographic
81186,Psychographic
91295,Psychographic
68469,Behavioral
59412,Demographic
68681,Demographic
50054,Behavioral
44078,Behavioral
17362,Firmographic
36121,Firmographic
68303,Firmographic
67787,Behavioral
71742,Firmographic
45447,Demographic
85999,Customer data
99372,Demographic
66089,Demographic
30146,Firmographic
82324,Behavioral
25581,Technographic
87335,Demographic
20609,Technographic
55221,Technographic
89623,Psychographic
72779,Firmographic
79989,Demographic
78986,Technographic
16315,Demographic
21255,Behavioral
80001,Behavioral
84322,Customer data
45667,Behavioral
25620,Customer data
71772,Behavioral
32267,Behavioral
56321,Demographic
92625,Behavioral
77836,Customer data
25671,Demographic
43418,Behavioral
9608,Demographic
31930,Behavioral
96829,Demographic
3456,Demographic
33759,Psychographic
37588,Customer data
26808,Technographic
67738,Behavioral
61138,Demographic
12049,Firmographic
17190,Firmographic
89200,Demographic
26735,Technographic
21989,Firmographic
40266,Customer data
50143,Psychographic
13508,Firmographic
85733,Technographic
73878,Technographic
66531,Customer data
93010,Demographic
8616,Demographic
16339,Demographic
80407,Technographic
57136,Demographic
77814,Technographic
94738,Firmographic
35026,Technographic
93745,Behavioral
53292,Firmographic
13544,Psychographic
26016,Technographic
26366,Technographic
96828,Customer data
51669,Psychographic
53549,Behavioral
97946,Psychographic
46787,Demographic
63552,Firmographic
22622,Behavioral
12973,Behavioral
31155,Customer data
93674,Behavioral
68346,Customer data
76646,Psychographic
37125,Demographic
9419,Demographic
97951,Demographic
95231,Behavioral
15783,Firmographic
37215,Demographic
68102,Behavioral
13138,Customer data
10664,Customer data
99102,Psychographic
89696,Psychographic
82918,Demographic
96183,Demographic
9940,Demographic
17287,Demographic
37111,Psychographic
7393,Psychographic
51566,Psychographic
35446,Demographic
77368,Firmographic
16601,Demographic
49722,Demographic
71857,Behavioral
15182,Psychographic
78643,Behavioral
74934,Psychographic
42489,Demographic
32501,Demographic
91534,Psychographic
84990,Behavioral
79098,Customer data
24094,Behavioral
61725,Technographic
38470,Firmographic
25557,Customer data
33540,Customer data
19621,Behavioral
9217,Technographic
65004,Technographic
24576,Demographic
7385,Customer data
82105,Behavioral
69882,Technographic
83821,Behavioral
64971,Demographic
16475,Firmographic
13536,Demographic
99155,Psychographic
70450,Behavioral
94496,Psychographic
7962,Firmographic
26953,Firmographic
72024,Customer data
90903,Psychographic
93408,Demographic
1415,Demographic
11655,Technographic
12530,Technographic
14874,Technographic
28538,Psychographic
21471,Demographic
56762,Psychographic
70997,Behavioral
75278,Firmographic
12300,Demographic
24085,Demographic
71748,Behavioral
44360,Psychographic
86099,Customer data
98632,Psychographic
43423,Technographic
79773,Customer data
12113,Demographic
2593,Demographic
90890,Demographic
70763,Behavioral
40503,Behavioral
91307,Firmographic
75699,Behavioral
29088,Behavioral
30418,Demographic
5643,Psychographic
34331,Demographic
56809,Technographic
66137,Behavioral
31035,Psychographic
51276,Psychographic
46828,Customer data
58092,Technographic
92064,Behavioral
61891,Behavioral
926,Firmographic
42014,Psychographic
16471,Behavioral
83599,Customer data
62857,Demographic
24087,Psychographic
55531,Demographic
57986,Psychographic
94904,Firmographic
20420,Customer data
30352,Customer data
8787,Demographic
60569,Customer data
57853,Firmographic
82782,Customer data
90066,Technographic
66623,Firmographic
87666,Customer data
92609,Technographic
54449,Behavioral
72361,Behavioral
81095,Demographic
30987,Firmographic
82782,Customer data
67198,Customer data
89329,Psychographic
29664,Technographic
67757,Psychographic
39448,Demographic
9707,Behavioral
95804,Technographic
71699,Psychographic
61198,Psychographic
95717,Behavioral
7432,Customer data
57098,Technographic
68750,Behavioral
71183,Firmographic
70010,Demographic
80886,Technographic
29251,Technographic
15378,Demographic
40405,Customer data
49155,Technographic
14789,Firmographic
93508,Customer data
79385,Behavioral
47719,Behavioral
22203,Behavioral
83605,Psychographic
19815,Customer data
3784,Behavioral
48789,Demographic
4664,Customer data
78577,Psychographic
69761,Customer data
39051,Demographic
64184,Demographic
68947,Technographic
94202,Demographic
83189,Behavioral
76470,Behavioral
55397,Psychographic
92500,Behavioral
31953,Demographic
85456,Technographic
86945,Technographic
60652,Technographic
2736,Behavioral
49270,Psychographic
47865,Behavioral
25439,Demographic
55098,Firmographic
35913,Behavioral
97769,Behavioral
27510,Behavioral
69987,Psychographic
55607,Behavioral
768,Customer data
73450,Psychographic
36507,Technographic
87414,Technographic
81617,Technographic
45348,Customer data
3709,Demographic
50681,Psychographic
73182,Technographic
3412,Firmographic
68024,Psychographic
43319,Customer data
45955,Firmographic
11174,Technographic
43089,Customer data
34314,Technographic
31142,Firmographic
94349,Firmographic
48620,Technographic
81167,Customer data
49477,Firmographic
18804,Psychographic
18553,Firmographic
32929,Behavioral
68756,Customer data
28014,Psychographic
4039,Behavioral
16770,Firmographic
40433,Technographic
22751,Customer data
83586,Firmographic
19245,Firmographic
58931,Behavioral
21730,Demographic
983,Technographic
90678,Demographic
80491,Psychographic
31869,Customer data
20815,Firmographic
196,Behavioral
80765,Behavioral
75862,Technographic
61583,Customer data
60999,Firmographic
6177,Technographic
52474,Firmographic
43871,Behavioral
92424,Demographic
62043,Demographic
84449,Customer data
78920,Behavioral
45443,Behavioral
53724,Behavioral
8720,Firmographic
24262,Behavioral
70684,Demographic
21823,Demographic
19278,Customer data
90219,Psychographic
72981,Customer data
87411,Firmographic
6520,Customer data
59186,Technographic
16377,Customer data
23472,Firmographic
29137,Customer data
16282,Customer data
11218,Firmographic
72452,Customer data
97492,Technographic
94658,Demographic
70960,Behavioral
38411,Technographic
94997,Psychographic
33335,Behavioral
20318,Demographic
40416,Behavioral
81703,Customer data
66875,Demographic
11550,Firmographic
51637,Customer data
69235,Demographic
26462,Psychographic
23976,Firmographic
96959,Firmographic
16369,Behavioral
48697,Behavioral
39757,Psychographic
5222,Behavioral
23007,Psychographic
79702,Demographic
43552,Behavioral
42215,Customer data
18956,Psychographic
45168,Demographic
20323,Technographic
34901,Behavioral
88755,Demographic
99548,Firmographic
35337,Demographic
71035,Demographic
1088,Demographic
88954,Technographic
98104,Psychographic
51329,Behavioral
3887,Customer data
99149,Psychographic
32273,Firmographic
4660,Customer data
61402,Demographic
37445,Psychographic
76444,Demographic
50132,Demographic
59596,Customer data
44449,Firmographic
51160,Customer data
94610,Customer data
92969,Firmographic
24560,Customer data
81509,Technographic
42113,Psychographic
11836,Psychographic
82195,Demographic
8371,Demographic
45395,Technographic
1356,Customer data
22927,Customer data
97138,Behavioral
85355,Firmographic
90129,Behavioral
96027,Firmographic
86714,Technographic
12843,Customer data
69808,Demographic
41988,Technographic
18413,Psychographic
67832,Demographic
56480,Psychographic
67625,Technographic
23904,Behavioral
7659,Demographic
45268,Technographic
86309,Psychographic
27033,Customer data
48435,Technographic
48357,Behavioral
67875,Firmographic
98691,Demographic
47825,Technographic
69874,Technographic
14921,Demographic
35296,Psychographic
4035,Demographic
54078,Technographic
38618,Technographic
9232,Customer data
28042,Demographic
78413,Technographic
89498,Psychographic
84546,Technographic
81846,Customer data
48492,Technographic
24404,Demographic
18153,Psychographic
75165,Technographic
56777,Psychographic
5586,Behavioral
22375,Firmographic
88092,Firmographic
44660,Demographic
82713,Psychographic
29148,Firmographic
73549,Technographic
41298,Customer data
46677,Psychographic
91085,Demographic
94030,Psychographic
